Domain,IP Address,@ Symbol,URL Length,URL Depth,Redirection,HTTP/HTTPS in Domain,Shortening Service,Prefix/Suffix - in Domain,DNS Record,Web Traffic,Domain Age,End Period of Domain,IFrame Redirection,Status Bar Customization,Disabling Right Click,Website Forwarding,Label
www.sexhosters.com,0,0,0,6,0,0,0,0,1,1,1,1,1,1,1,1,1
www.kristi-kitty.com,0,0,0,3,0,0,0,1,1,1,1,1,1,1,1,1,1
www.licketysplits.com,0,0,0,5,0,0,0,0,0,1,0,1,1,0,0,0,1
www.extremerestraints.com,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,1
www.samarelart.com,0,0,0,3,0,0,1,0,0,1,1,0,1,0,0,0,1
www.muchastetas.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
www.geocities.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,1
www.amateur-sex-amateursex.com,0,0,0,6,0,0,1,1,0,1,0,1,1,0,0,0,1
www.femaledomination.biz,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,1
www.erotikversand-store.de,0,0,0,3,0,0,0,1,0,1,1,0,1,0,0,0,1
www.elrondsisle.com,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,1
gayelegance.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,1
www.will-game.com,0,0,0,4,0,0,0,1,0,1,1,0,1,0,0,0,1
www.teenshowercam.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
www.sweethour.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,1
www.sexymaturewoman.net,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1,1
www.zoophilia.net,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.sm-point.de,0,0,0,3,0,0,0,1,0,1,1,0,1,0,0,0,1
members.tripod.com,0,0,0,4,0,0,0,0,1,1,1,1,1,0,0,0,1
www.altmtl.ca,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.wisienki.com,0,0,0,5,0,0,0,0,0,1,1,0,1,0,0,0,1
www.free-xxx-sexy-porn.com,0,0,0,4,0,0,0,1,1,1,1,1,1,1,1,1,1
www.theforum.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.barfuss-freizeit.de,0,0,0,3,0,0,0,1,0,1,1,0,1,0,0,0,1
gentlemaniacs.canalblog.com,0,0,0,3,0,0,0,0,1,1,1,1,1,0,0,0,1
www.nudespycams.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.satyriconmadison.org,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.fetish-sites.net,0,0,0,4,0,0,0,1,1,1,1,1,1,1,1,1,1
www.19nitten.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,1
www.laboutiqueerotique.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.fetish-domain.com,0,0,0,4,0,0,0,1,1,1,1,1,1,1,1,1,1
www.marcellinos.be,0,0,0,3,0,0,0,0,1,1,1,0,1,0,0,0,1
www.pabo.nl,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.sacramentozone.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.scifigirls.com,0,0,0,3,0,0,0,0,0,1,1,1,1,0,0,0,1
www.firstfantasies.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.huge-cocks-sex.com,0,0,0,4,0,0,1,1,1,1,1,1,1,1,1,1,1
www.cosmickismet.net,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1,1
studs.gaysmap.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1,1
www.kittenstoyroom.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.amateur-free-porn-pics-free-porn.com,0,0,0,4,0,0,0,1,1,1,1,1,1,1,1,1,1
www.porndorado.com,0,0,0,5,0,0,0,0,0,1,1,0,1,0,0,0,1
forman.mobi,0,0,0,3,0,0,0,0,1,1,1,1,1,0,0,0,1
www.eroticsexcomics.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
www.m-hotel.co.jp,0,0,0,3,0,0,0,1,1,1,1,0,1,0,0,0,1
www.erotikexpress.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
collarncuffs.com,0,0,0,3,0,0,0,0,1,1,1,1,1,0,0,0,1
www.sub-mission.de,0,0,0,3,0,0,0,1,0,1,1,0,1,0,0,0,1
www.pantyhosemen.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.naked-lesbian-oral-sex.com,0,0,1,4,0,0,1,1,1,1,1,1,1,1,1,1,1
www.cherryboys.com,0,0,0,4,0,0,0,0,0,1,1,1,1,0,0,0,1
www.spidersex.it,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.geocities.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,1
www.xxxnightdrive.com,0,0,0,5,0,0,0,0,0,1,0,1,1,0,0,0,1
www.maturebears.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.sbqr.com,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,1
www.xxx-shemale-pics.com,0,0,0,3,0,0,0,1,1,1,1,1,1,1,1,1,1
www.1001nighters.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,1
www.sexogay.ca,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
www.bachelorettepartystore.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
transgenderfiction.wordpress.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
interracial.gangbangporn.com,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,1
www.karaslinks.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,1
www.laveneredellanotte.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
www.st-tropez.de,0,0,0,3,0,0,0,1,0,1,1,0,1,0,0,0,1
firstporn.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,1
www.sexuality.org,0,0,0,5,0,0,0,0,0,1,1,0,1,0,0,0,1
www.bi-sex-pics.com,0,0,0,3,0,0,0,1,1,1,1,1,1,1,1,1,1
www.escortparadies.de,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.sex-anna.de,0,0,0,3,0,0,0,1,0,1,1,0,1,0,0,0,1
www.femaledom.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.sonyadreams.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
www.free-gay-sex-pics-gay-sex.com,0,0,0,3,0,0,1,1,1,1,1,1,1,1,1,1,1
panache-escorts.co.uk,0,0,0,3,0,0,0,1,0,1,1,0,1,0,0,0,1
www.nastycanasta.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.dvderotik.com,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,1
www.lesbian-porn.net,0,0,1,5,0,0,0,1,0,1,1,0,1,0,0,0,1
www.1-all-free-xxx-blowjobs-and-facial-cumshots.com,0,0,0,3,0,0,0,1,1,1,1,1,1,1,1,1,1
www.older-woman-sex-pic.com,0,0,0,4,0,0,0,1,1,1,1,1,1,1,1,1,1
www.geocities.com,0,0,0,5,0,0,0,0,0,1,1,0,1,0,0,0,1
www.free-blowjob-xxx-pics.com,0,0,0,3,0,0,0,1,1,1,1,1,1,1,1,1,1
www.worldsexguide.org,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.cyberium.net,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,1
jbbs.livedoor.jp,0,0,0,5,0,0,0,0,0,1,1,0,1,0,0,0,1
www.angelfire.com,0,0,0,5,0,0,0,0,1,1,1,1,1,0,0,0,1
www.gayindex.co.uk,0,0,0,3,0,0,1,0,0,1,1,0,1,0,0,0,1
www.cumshots-revue.com,0,0,0,4,0,0,0,1,0,1,0,1,1,0,0,0,1
www.amazing-asses.com,0,0,0,3,0,0,0,1,0,1,0,1,1,0,0,0,1
www.serenna.com,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,1
girls.c64.org,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.frugaldomme.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,1
www.escortsplay.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,1
www.earlmiller.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
baitbusguys.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.thinkgay.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.handjobsisters.com,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,1
www.tnasupermarket.com,0,0,0,4,0,0,1,0,0,1,0,1,1,0,0,0,1
www.sex-pics-free-sex-pics-free-sex.com,0,0,1,4,0,0,1,1,1,1,1,1,1,1,1,1,1
www.sexuality.org,0,0,0,5,0,0,0,0,0,1,1,0,1,0,0,0,1
www.ebony-sex-free-porn.com,0,0,0,4,0,0,0,1,1,1,1,1,1,1,1,1,1
www.mikemen.com,0,0,0,3,0,0,0,0,0,1,1,1,1,0,0,0,1
www.stickywetsex.com,0,0,0,4,0,0,1,0,0,1,0,1,1,0,0,0,1
www.alldaddys.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1,1
cageone.blogspot.com,0,0,0,3,0,0,1,0,1,1,1,1,0,0,0,0,1
www.moteur-gratuit.com,0,0,0,3,0,0,1,1,0,1,1,0,1,0,0,0,1
groups.yahoo.com,0,0,0,5,0,0,0,0,0,1,0,1,1,0,0,0,1
www.pictures-oral-sex.com,0,0,0,4,0,0,1,1,0,1,0,1,1,0,0,0,1
www.cum-covered-teens.com,0,0,0,3,0,0,0,1,1,1,1,1,1,1,1,1,1
sexefutur.netpass.tv,0,0,0,2,0,0,0,0,1,1,1,0,1,0,0,0,1
www.a1cum.com,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,1
www.aistringas.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,1
www.tightlatina.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1,1
www.fair-maidens.com,0,0,0,6,0,0,0,1,1,1,1,1,1,1,1,1,1
www.erotik-duefte.de,0,0,0,2,0,0,0,1,0,1,1,0,1,0,0,0,1
www.spycamphotos.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
www.geocities.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,1
www.aloha.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,1
www.arte42.ch,0,0,0,3,0,0,0,0,1,1,1,0,1,0,0,0,1
www.cybermature.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.anything4you.dk,0,0,0,3,0,0,0,0,1,1,1,0,1,0,0,0,1
www.6relax.de,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.joyofspex.com,0,0,0,2,0,0,1,0,0,1,0,1,1,0,0,0,1
www.christiestoybox.com,0,0,0,3,0,0,1,0,0,1,1,0,1,0,0,0,1
www.all-free-quality-pics.com,0,0,0,4,0,0,0,1,1,1,1,1,1,1,1,1,1
cloud9bar.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.teenboymodels.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,1
www.boysplease.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
www.geocities.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,1
www.pantie-smother.com,0,0,0,3,0,0,0,1,1,1,1,1,1,1,1,1,1
www.sinfulcomicsite.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.cummingoutofthecloset.com,0,0,0,5,0,0,1,0,1,1,1,1,1,1,1,1,1
www.partyinmymouth.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.foot-fetish-pic.com,0,0,0,6,0,0,0,1,1,1,1,1,1,1,1,1,1
www.xspurts.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.evoyage.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,1
www.picturesofindianbabes.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
tnasupermarket.com,0,0,0,5,0,0,1,0,0,1,0,1,1,0,0,0,1
www.bindher.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.falconstudios.com,0,0,0,5,0,0,0,0,0,1,0,1,1,0,0,0,1
spanksketch.erodrawings.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,1
www.sexwitch.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,1
www.quicky-online.de,0,0,0,3,0,0,0,1,0,1,1,0,1,0,0,0,1
www.a1-asian.co.uk,0,0,0,3,0,0,0,1,0,1,1,0,1,0,0,0,1
video-sexe.netpass.tv,0,0,0,2,0,0,0,1,1,1,1,0,1,0,0,0,1
www.freepuss.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,1
www.clity.com,0,0,0,4,0,0,0,0,0,1,1,1,1,0,0,0,1
www.papillon.es,0,0,0,3,0,0,0,0,1,1,1,0,1,0,0,0,1
www.naughtyadultpics.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1,1
www.europeanwives.com,0,0,1,4,0,0,0,0,0,1,1,0,1,0,0,0,1
www.sexynudeblackmen.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
www.marcopolo.be,0,0,0,3,0,0,0,0,1,1,1,0,1,0,0,0,1
www.allmalelinks.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
www.publicplacenudism.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1,1
www.femdomcoyu.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1,1
porn-movie-channel.com,0,0,0,4,0,0,0,1,1,1,1,1,1,1,1,1,1
www.manzox.ch,0,0,0,3,0,0,0,0,1,1,1,0,1,0,0,0,1
www.orgasmdenial.com,0,0,0,2,0,0,0,0,0,1,0,1,1,0,0,0,1
www.schoener-onanieren.de,0,0,0,3,0,0,0,1,0,1,1,0,1,0,0,0,1
www.leathercreations.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,1
www.hot-pussy-licking-sex-pics.com,0,0,0,3,0,0,0,1,1,1,1,1,1,1,1,1,1
www.cherryboys.net,0,0,0,4,0,0,0,0,1,1,1,1,1,0,0,0,1
hinata-onsen.iaart.com,0,0,0,4,0,0,1,1,0,1,1,1,1,0,0,0,1
www.sex-erotik-onlineshop.de,0,0,0,3,0,0,0,1,0,1,1,0,1,0,0,0,1
www.merwolf.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.geohost.net,0,0,0,5,0,0,0,0,0,1,1,0,1,0,0,0,1
trampararamhentai.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,1
www.lezpic.com,0,0,0,4,0,0,0,0,0,1,1,1,1,0,0,0,1
www.gayjuice.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,1
www.dreaming-eve.com,0,0,0,2,0,0,0,1,1,1,1,1,1,1,1,1,1
www.friendsnlovers.net,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.pornstarchix.com,0,0,0,3,0,0,1,0,1,1,1,1,1,1,1,1,1
www.xpages.net,0,0,0,4,0,0,0,0,0,1,0,1,1,0,0,0,1
www.sexidievcata.sk,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
www.40plus-older-women.com,0,0,0,4,0,0,0,1,1,1,1,1,1,1,1,1,1
cain69annu.mylinea.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.livingdollspattaya.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
renebooks.com,0,0,0,2,0,0,0,0,0,1,0,1,1,0,0,0,1
groups.yahoo.com,0,0,0,5,0,0,0,0,0,1,0,1,1,0,0,0,1
www.le69x.com,0,0,0,2,0,0,1,0,0,1,1,0,1,0,0,0,1
www.allysa.com,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,1
www.e-gay.ch,0,0,0,3,0,0,0,1,1,1,1,0,1,0,0,0,1
www.houseofvictoria.com,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,1
www.sexvideoall.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.adult-free-porn.com,0,0,0,4,0,0,0,1,0,1,0,1,1,0,0,0,1
links.rin.ru,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.sex-marks.com,0,0,0,5,0,0,0,1,0,1,1,0,1,0,0,0,1
beingherknight.blogspot.com,0,0,0,3,0,0,1,0,1,1,1,1,0,0,0,0,1
www.all-free-quality-pics.com,0,0,0,4,0,0,0,1,1,1,1,1,1,1,1,1,1
www.mxred.com,0,0,0,4,0,0,0,0,0,1,0,1,1,0,0,0,1
www.allwebfree.it,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
groups.yahoo.com,0,0,0,5,0,0,0,0,0,1,0,1,1,0,0,0,1
www.threewayfreeway.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1,1
www.funny.com,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,1
www.kostnica.civ.pl,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.realgoodporn.com,0,0,0,5,0,0,0,0,0,1,1,0,1,0,0,0,1
www.nightlife-vienna.com,0,0,0,3,0,0,0,1,0,1,0,1,1,0,0,0,1
www.gaybabydiaperhangout.com,0,0,0,2,0,0,1,0,0,1,1,0,1,0,0,0,1
www.temptationstheclub.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.centaurfilms.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.thexxxarchive.com,0,0,0,5,0,0,0,0,0,1,1,0,1,0,0,0,1
www.foot-fetish-pic.com,0,0,0,4,0,0,0,1,1,1,1,1,1,1,1,1,1
www.sms-lust-flirt.de,0,0,0,2,0,0,0,1,1,1,1,1,1,1,1,1,1
pa-pt411.com,0,0,0,2,0,0,0,1,1,1,1,1,1,1,1,1,1
fetish-domain.com,0,0,0,4,0,0,0,1,1,1,1,1,1,1,1,1,1
www.quintebdsm.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.littlesistersbookstore.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
1hardcore.com,0,0,0,5,0,0,0,0,0,1,0,1,1,0,0,0,1
www.realsexsites.com,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1,1
www.hunks-for-women.com,0,0,0,4,0,0,0,1,0,1,1,0,1,0,0,0,1
www.bra-busting-plumpers.com,0,0,0,4,0,0,0,1,1,1,1,1,1,1,1,1,1
www.forbidden-erotica.com,0,0,0,5,0,0,0,1,0,1,1,0,1,0,0,0,1
www.schwuetzchen.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
www.ts4play.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.simply-erotic.com,0,0,0,5,0,0,0,1,1,1,1,1,1,1,1,1,1
www.angelfire.com,0,0,0,5,0,0,0,0,1,1,1,1,1,0,0,0,1
sex-pics-for-adult.com,0,0,0,5,0,0,1,1,0,1,0,1,1,0,0,0,1
www.free-sex-pictures-free-sex-pictures.com,0,0,1,4,0,0,0,1,1,1,1,1,1,1,1,1,1
www.aimee-sweet.com,0,0,0,3,0,0,1,1,0,1,1,0,1,0,0,0,1
www.asiantwinks.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,1
groups.yahoo.com,0,0,0,5,0,0,0,0,0,1,0,1,1,0,0,0,1
alpha-cow.com,0,0,0,6,0,0,0,1,0,1,1,0,1,0,0,0,1
www.lianeparker.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
www.german-feet.net,0,0,0,3,0,0,0,1,0,1,1,0,1,0,0,0,1
www.lockduft.com,0,0,0,3,0,0,1,0,0,1,1,0,1,0,0,0,1
www.sai-tai-tiger.de,0,0,0,3,0,0,0,1,0,1,1,0,1,0,0,0,1
www.100-free-kinky-bondage-spanking-leather-xxx-sex-pictures.com,0,0,1,4,0,0,0,1,0,1,1,0,1,0,0,0,1
www.ericamodel.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.interracial-candy.com,0,0,0,3,0,0,0,1,0,1,1,0,1,0,0,0,1
gry-erotyczne.gery.pl,0,0,0,3,0,0,0,1,0,1,1,0,1,0,0,0,1
www.dcpride.org,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
xyzbluebook.org,0,0,0,4,0,0,0,0,1,1,1,0,1,0,0,0,1
www.sex-marks.com,0,0,0,5,0,0,0,1,0,1,1,0,1,0,0,0,1
www.rogerothornhill.typepad.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.greatpornsites.net,0,0,0,4,0,0,0,0,0,1,0,1,1,0,0,0,1
www.ritzescorts.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
www.pleasureplace.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
sexdrive1.com,0,0,0,6,0,0,0,0,0,1,1,0,1,0,0,0,1
www.lady-sandra.com,0,0,0,3,0,0,0,1,1,1,1,1,1,1,1,1,1
alternativejourney.blogspot.com,0,0,0,3,0,0,1,0,1,1,1,1,1,0,0,0,1
www.gayvnawards.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.hekse.de,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.sexuality.org,0,0,0,5,0,0,0,0,0,1,1,0,1,0,0,0,1
www.sponsorslist.com,0,0,0,3,0,0,1,0,0,1,1,0,1,0,0,0,1
www.gay-free-nude-men.com,0,0,0,3,0,0,0,1,1,1,1,1,1,1,1,1,1
groups.yahoo.com,0,0,0,5,0,0,0,0,0,1,0,1,1,0,0,0,1
www.sluttynudebabes.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1,1
tnasupermarket.com,0,0,0,5,0,0,1,0,0,1,0,1,1,0,0,0,1
www.japanskbondage.dk,0,0,0,3,0,0,0,0,1,1,1,0,1,0,0,0,1
www.just-free-oral-xxx-pictures.com,0,0,0,3,0,0,0,1,1,1,1,1,1,1,1,1,1
www.pantycamp.com,0,0,0,5,0,0,0,0,0,1,1,0,1,0,0,0,1
www.xxxfetish-sex.com,0,0,0,4,0,0,1,1,1,1,1,1,1,1,1,1,1
www.slutday.com,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,1
www.dragonxxx.com,0,0,0,4,0,0,1,0,0,1,1,1,1,0,0,0,1
www.nastygroupcumshots.com,0,0,0,5,0,0,0,0,1,1,1,1,1,1,1,1,1
happyass.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,1
www.watchsomeporn.com,0,0,0,5,0,0,0,0,1,1,1,1,1,1,1,1,1
www.platinumstages.com,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,1
www.bondagewatch.com,0,0,0,4,0,0,0,0,0,1,0,1,1,0,0,0,1
www.male-male-female.com,0,0,0,4,0,0,0,1,1,1,1,1,1,1,1,1,1
www.fkk-oase.de,0,0,0,3,0,0,0,1,0,1,1,0,1,0,0,0,1
www.besthairy.com,0,0,0,4,0,0,0,0,0,1,1,1,1,0,0,0,1
www.susannahindigo.com,0,0,0,2,0,0,0,0,0,1,0,1,1,0,0,0,1
kendie.op-inter.net,0,0,0,3,0,0,0,1,0,1,1,0,1,0,0,0,1
www.maturepussyjuice.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1
mostafafahmy.50megs.com,0,0,0,2,0,0,0,0,1,1,1,1,1,0,0,0,1
www.xxxnovices.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1,1
www.galerie-de-sade.de,0,0,0,3,0,0,0,1,0,1,1,0,1,0,0,0,1
www.worldsexarchives.info,0,0,0,3,0,0,0,0,1,1,1,0,1,0,0,0,1
www.cherryboys.net,0,0,0,4,0,0,0,0,1,1,1,1,1,0,0,0,1
www.cherryboys.com,0,0,0,4,0,0,0,0,0,1,1,1,1,0,0,0,1
www.soft-erotica.com,0,0,0,4,0,0,0,1,1,1,1,1,1,1,1,1,1
www.blowjobmagic.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.cfnmparty.co.uk,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.starbookspress.com,0,0,0,2,0,0,0,0,0,1,0,1,1,0,0,0,1
www.geocities.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,1
oralsexshot.com,0,0,0,5,0,0,1,0,0,1,1,0,1,0,0,0,1
www.furnation.com,0,0,0,4,0,0,0,0,0,1,0,1,1,0,0,0,1
www.sweetlove-escort.de,0,0,0,2,0,0,0,1,1,1,1,1,1,1,1,1,1
www.porn-sex-erotica.com,0,0,0,4,0,0,0,1,0,1,0,1,1,0,0,0,1
erotiske-digte.webbyen.dk,0,0,0,3,0,0,0,1,0,1,1,0,1,0,0,0,1
geocities.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,1
www.mamie-mature.com,0,0,0,3,0,0,0,1,1,1,1,1,1,1,1,1,1
www.sexo-sexy.com,0,0,0,2,0,0,0,1,0,1,1,0,1,0,0,0,1
www.awesomefootdom.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
www.free-sex-pictures-free-sex-pictures.com,0,0,1,4,0,0,0,1,1,1,1,1,1,1,1,1,1
www.worldwidebabes.com,0,0,0,4,0,0,0,0,0,1,0,1,1,0,0,0,1
www.a1pics.com,0,0,0,5,0,0,0,0,0,1,1,0,1,0,0,0,1
www.pink-bell.com,0,0,0,3,0,0,0,1,0,1,1,0,1,0,0,0,1
www.erosepsique.com.br,0,0,0,2,0,0,0,0,1,1,1,0,1,0,0,0,1
www.livecambiz.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
www.club101.cc,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,1
www.nikkifrench.com,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,1
www.que-du-porno.com,0,0,0,2,0,0,0,1,0,1,1,0,1,0,0,0,1
www.anal-picz.com,0,0,0,4,0,0,0,1,1,1,1,1,1,1,1,1,1
www.netarabic.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,1
www.exposedindians.com,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,1
www.sorayama.net,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
www.thexxxarchive.com,0,0,0,5,0,0,0,0,0,1,1,0,1,0,0,0,1
www.istanbuldasexshop.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
ejzbrokenangelz.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
www.gifukanazuen.gr.jp,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
groups.yahoo.com,0,0,0,5,0,0,0,0,0,1,0,1,1,0,0,0,1
www.darthporno.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,1
www.drasticmeasures.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,1
www.efa.ch,0,0,0,3,0,0,0,0,1,1,1,0,1,0,0,0,1
