Domain,IP Address,@ Symbol,URL Length,URL Depth,Redirection,HTTP/HTTPS in Domain,Shortening Service,Prefix/Suffix - in Domain,DNS Record,Web Traffic,Domain Age,End Period of Domain,IFrame Redirection,Status Bar Customization,Disabling Right Click,Website Forwarding,Label
www.propakafrica.co.za,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.fortunecity.com,0,0,1,7,0,0,0,0,0,1,1,0,1,0,0,0,0
www.pasarellaboutique.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,0
www.two-w.com,0,0,0,2,0,0,0,1,0,1,1,0,1,0,0,0,0
homepage.ntlworld.com,0,0,0,5,0,0,0,0,0,1,1,0,1,0,0,0,0
www.martysports.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.guniq.com,0,0,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0
www.newadvent.org,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.monkeywrenchradio.org,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.obu.edu,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.abc.net.au,0,0,0,5,0,0,0,0,0,1,1,0,1,0,0,0,0
www.trumpetvine.com,0,0,1,8,0,0,0,0,0,1,1,0,1,0,0,0,0
www.tfp-architects.co.uk,0,0,0,2,0,0,0,1,0,1,1,0,1,0,0,0,0
wnyharness.tripod.com,0,0,0,2,0,0,0,0,1,1,1,1,1,0,0,0,0
www.shihtzu-rescue.com,0,0,0,3,0,0,0,1,0,1,1,0,1,0,0,0,0
www.afsd.com.au,0,0,0,2,0,0,0,0,1,1,1,0,1,0,0,0,0
www.mystiqueshopper.com,0,0,0,3,0,0,0,0,0,1,1,1,1,0,0,0,0
pagesperso-orange.fr,0,0,0,4,0,0,0,1,0,1,1,0,1,0,0,0,0
lfreemann.customer.netspace.net.au,0,0,0,3,0,0,0,0,1,1,1,0,1,0,0,0,0
www.1up.com,0,0,0,4,0,0,0,0,1,1,1,1,1,0,0,0,0
www.vardarsoccer.us,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.rocklyte.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.wfscorp.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.cubesoftware.co.uk,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.agohq.org,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.geocities.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.emule.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.sccma.asn.au,0,0,0,4,0,0,0,0,1,1,1,0,1,0,0,0,0
www.fredericknewspost.com,0,0,0,3,0,0,1,0,0,1,0,1,1,0,0,0,0
www.jmjute.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.yeesjob.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.wmit.org,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.featherpillow.com,0,0,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0
www.findmeplants.co.uk,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.gacco.com,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,0
www.calhum.org,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
parentsplace.com,0,0,0,6,0,0,0,0,0,1,1,0,1,0,0,0,0
www.strangeattractors.info,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.geocities.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.cpm.ul.ie,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.geocities.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.rollingstone.com,0,0,1,7,0,0,0,0,1,1,1,1,1,0,0,0,0
www.rarb.org,0,0,0,4,0,0,0,0,1,1,1,1,1,0,0,0,0
www.enjoyma.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.limathon.com,0,0,0,4,0,0,0,0,0,1,0,1,1,0,0,0,0
www.hum.uit.no,0,0,1,10,0,0,0,0,0,1,1,0,1,0,0,0,0
groups.yahoo.com,0,0,0,5,0,0,0,0,0,1,0,1,1,0,0,0,0
www.geocities.com,0,0,0,6,0,0,0,0,0,1,1,0,1,0,0,0,0
www.geocities.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.newbornnannies.co.uk,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.smarthomesolutionsinc.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.nightvisiontechnologies.com,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0
www.januarymagazine.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.afainc.com,0,0,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0
www.spraygro.com.au,0,0,0,3,0,0,0,0,1,1,1,0,1,0,0,0,0
www.imdb.com,0,0,0,5,0,0,0,0,0,1,1,1,1,0,0,0,0
stdorgs.uww.edu,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.shippeefineart.com,0,0,0,2,0,0,1,0,0,1,1,0,1,0,0,0,0
www.stpeterchurch.net,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
dasher.wustl.edu,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.pinolecofc.org,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.cbdelta.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
pc.gamespy.com,0,0,0,5,0,0,0,0,1,1,1,1,1,0,0,0,0
groups.yahoo.com,0,0,0,5,0,0,0,0,0,1,0,1,1,0,0,0,0
www.worldtwitch.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
contortionist_model.tripod.com,0,0,0,2,0,0,0,0,1,1,1,1,1,0,0,0,0
www.litespeedcomputers.com,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,0
www.bowen.asn.au,0,0,0,3,0,0,0,0,1,1,1,0,1,0,0,0,0
www.geocities.com,0,0,0,5,0,0,0,0,0,1,1,0,1,0,0,0,0
www.1stnationalbank.com,0,0,0,3,0,0,0,0,1,1,1,1,1,0,0,0,0
www.peate.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.tbforum.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.bloomshare.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.petitgirard.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.tandoori.co.uk,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.stevedurkac.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.myfrequencyxtal.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www10.gencat.cat,0,0,1,8,0,0,0,0,0,1,1,0,1,0,0,0,0
www.victorianweb.org,0,0,0,5,0,0,0,0,0,1,1,0,1,0,0,0,0
www.roadsters.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.reguladoreslemc.com,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,0
www.qmtindia.com,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,0
news.bbc.co.uk,0,0,0,7,0,0,0,0,0,1,1,0,1,0,0,0,0
choppingblock.org,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.airandangels.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.kingston.ac.uk,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.kingsnake.com,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,0
pages.suddenlink.net,0,0,0,4,0,0,0,0,0,1,0,1,1,0,0,0,0
www.fcfworld.com,0,0,0,5,0,0,0,0,0,1,0,1,1,0,0,0,0
www.skipomona.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
urbanrez.ca,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.textfiles.com,0,0,0,5,0,0,0,0,0,1,1,0,1,0,0,0,0
www.findagrave.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
pagesperso-orange.fr,0,0,0,4,0,0,0,1,0,1,1,0,1,0,0,0,0
www.metrokc.gov,0,0,0,5,0,0,0,0,1,1,1,0,1,0,0,0,0
tools.ietf.org,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.lundandlund.net,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,0
www.cthomasbrownlaw.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,0
www.gameslander.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,0
www.cicpac.com,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,0
www.airvaecommerce.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.unearthing.net,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
ag.ansc.purdue.edu,0,0,0,5,0,0,0,0,0,1,1,0,1,0,0,0,0
www.indiana.edu,0,0,0,6,0,0,0,0,0,1,1,0,1,0,0,0,0
www.photos4travel.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.philander.edu,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.streetlegal.no,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.mtv.com,0,0,0,6,0,0,0,0,0,1,1,1,1,0,0,0,0
www.stpetebridge.org,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.minstersystems.co.uk,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.mk1cortina.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.hpj.com,0,0,0,5,0,0,0,0,0,1,1,0,1,0,0,0,0
www.auroralaw.co.kr,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
whatscookin.proboards4.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.bbc4christ.org,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.geocities.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.man-man.org,0,0,0,3,0,0,0,1,0,1,1,0,1,0,0,0,0
cvsymphony.org,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.toplookalikes.co.uk,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.cdiaonline.org,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.rr111.de,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.geocities.com,0,0,0,6,0,0,0,0,0,1,1,0,1,0,0,0,0
www.hazelwoodchristian.org,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.greetingsfromjerusalem.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
users.northnet.com.au,0,0,0,4,0,0,1,0,1,1,1,0,1,0,0,0,0
www.nzracing.co.nz,0,0,0,3,0,0,0,0,1,1,1,0,1,0,0,0,0
www.all-reviews.com,0,0,0,4,0,0,0,1,0,1,1,0,1,0,0,0,0
www.imugene.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.gefenfinancial.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.geocities.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.kenspinballandgames.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.geocities.com,0,0,0,6,0,0,0,0,0,1,1,0,1,0,0,0,0
www.thermocycler.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.theriskcenter.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.mbr-pwrc.usgs.gov,0,0,0,5,0,0,0,1,0,1,1,0,1,0,0,0,0
www.socialistappeal.org,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.lemaze-studio.com,0,0,0,2,0,0,0,1,1,1,1,1,1,1,1,1,0
groups.yahoo.com,0,0,0,5,0,0,0,0,0,1,0,1,1,0,0,0,0
www.therockgolf.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.math.tu-berlin.de,0,0,0,5,0,0,0,1,0,1,1,0,1,0,0,0,0
eastprovidencefiredept.homestead.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.newadvent.org,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.planetbahai.org,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.mactyre.net,0,0,0,6,0,0,0,0,0,1,1,0,1,0,0,0,0
www.nightmare-relm.co.uk,0,0,0,4,0,0,0,1,0,1,1,0,1,0,0,0,0
www.saddleworthgolfclub.org.uk,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.galwaybadminton.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
members.tripod.com,0,0,0,4,0,0,0,0,1,1,1,1,1,0,0,0,0
www.micronetcom.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.westonfbc.org,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.promolife.com,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,0
apolloguide.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
countryclassicinc.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.upstairsrecords.com,0,0,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0
www.claireart.ca,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
en.wikipedia.org,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.theledger.com,0,0,1,10,0,0,0,0,0,1,1,0,1,0,0,0,0
www.goatrance.nl,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.alaskayorkrite.org,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.rcturbine.com,0,0,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0
www.kyburz.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.ejmailorder.co.uk,0,0,1,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.georgiapta.org,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
zhurnaly.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.lanhamterminal.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
homepages.tesco.net,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.blackburnbrokerage.com,0,0,0,3,0,0,0,0,0,1,1,1,1,0,0,0,0
www.theheraldrysociety.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
gvanv.com,0,0,0,6,0,0,0,0,0,1,1,0,1,0,0,0,0
www.health.gov,0,0,0,5,0,0,0,0,0,1,1,0,1,0,0,0,0
www.spitfirerestoration.com,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,0
users.esc.net.au,0,0,0,4,0,0,0,0,1,1,1,0,1,0,0,0,0
www.jyotindustries.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.imagesoftheworld.org,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.homecarepharmacy.net,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,0
www.rssowl.org,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
pc.gamespy.com,0,0,0,5,0,0,0,0,1,1,1,1,1,0,0,0,0
www.akarinohi.jp,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.alifetimeofcolor.com,0,0,0,4,0,0,0,0,1,1,1,1,1,0,0,0,0
faculty.washington.edu,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.yogaforall.org,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.sunysb.edu,0,0,0,5,0,0,0,0,0,1,1,0,1,0,0,0,0
members.tripod.com,0,0,0,4,0,0,0,0,1,1,1,1,1,0,0,0,0
www.mariofernandez.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.leprecon.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
cgee.hamline.edu,0,0,0,5,0,0,0,0,0,1,1,0,1,0,0,0,0
lockgen.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.geocities.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.badgerdenk-9.com,0,0,0,3,0,0,0,1,0,1,1,0,1,0,0,0,0
www.amlj.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.eclipse-engineering.com,0,0,0,3,0,0,0,1,0,1,1,0,1,0,0,0,0
www.stockham.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.tangofolk.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,0
www.scubatreks.com,0,0,0,4,0,0,0,0,0,1,0,1,1,0,0,0,0
www.angelfire.com,0,0,0,5,0,0,0,0,1,1,1,1,1,0,0,0,0
kugikai.city.nakano.tokyo.jp,0,0,0,3,0,0,0,0,1,1,1,0,1,0,0,0,0
www.countryracing.com.au,0,0,1,3,0,0,0,0,1,1,1,0,1,0,0,0,0
familytreemaker.genealogy.com,0,0,1,8,0,0,0,0,0,1,1,1,1,0,0,0,0
sps.truman.edu,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.lka.org.uk,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.moseyswoodworks.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
xbox360.vgcore.com,0,0,0,4,0,0,0,0,0,1,1,1,1,0,0,0,0
www.delawarechildcare.com,0,0,0,2,0,0,0,0,0,1,1,1,1,0,0,0,0
us.imdb.com,0,0,0,5,0,0,0,0,0,1,1,1,1,0,0,0,0
www.erau.edu,0,0,0,6,0,0,0,0,0,1,1,0,1,0,0,0,0
www.gothamgazette.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
rubycentral.org,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.aspextechnology.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
rivendell.fortunecity.com,0,0,1,6,0,0,0,0,0,1,1,0,1,0,0,0,0
liprideparade.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.poets.org,0,0,0,5,0,0,0,0,0,1,1,0,1,0,0,0,0
www.reflexology.bc.ca,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,0
www.hobbiesplus.com.au,0,0,0,4,0,0,0,0,1,1,1,0,1,0,0,0,0
www.expocell.se,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.classicreader.com,0,0,0,6,0,0,0,0,0,1,1,0,1,0,0,0,0
xbox.ign.com,0,0,0,5,0,0,0,0,1,1,1,1,1,0,0,0,0
www.nccb.co.uk,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
guildportal.com,0,0,1,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.wqxc.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.cofcsports.com,0,0,1,3,0,0,0,0,0,1,1,0,1,0,0,0,0
members.tripod.com,0,0,0,4,0,0,0,0,1,1,1,1,1,0,0,0,0
www.testforce.net,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
home.scarlet.be,0,0,0,4,0,0,0,0,1,1,1,0,1,0,0,0,0
microsoft.aynrand.org,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.chem.tamu.edu,0,0,0,5,0,0,0,0,0,1,1,0,1,0,0,0,0
www.users.cloud9.net,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
iris.gmu.edu,0,0,0,6,0,0,0,0,0,1,1,0,1,0,0,0,0
www.stephenfrinkcollection.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.carolinedahl.com,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,0
www.angelfire.com,0,0,0,5,0,0,0,0,1,1,1,1,1,0,0,0,0
theserenity.blogspot.com,0,0,0,3,0,0,1,0,1,1,1,1,1,0,0,0,0
www.bertelsmann.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.barronmedicalcenter.org,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.ehs.uiuc.edu:80,0,0,0,4,0,0,0,0,1,1,1,0,1,0,0,0,0
www.math.ttu.edu,0,0,0,5,0,0,0,0,0,1,1,0,1,0,0,0,0
www.excellent.com.my,0,0,0,2,0,0,1,0,1,1,1,0,1,0,0,0,0
www.blairphotography.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
en.wikipedia.org,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.printlab.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.angelfire.com,0,0,0,5,0,0,0,0,1,1,1,1,1,0,0,0,0
proto2.thinkquest.nl,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.btinternet.com,0,0,0,5,0,0,1,0,0,1,1,0,1,0,0,0,0
www.bigbandworld.com,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,0
www.4degreez.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.etsy.com,0,0,0,3,0,0,0,0,0,1,1,1,1,0,0,0,0
itre.cis.upenn.edu,0,0,1,6,0,0,0,0,0,1,1,0,1,0,0,0,0
www.4n6.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.ce.utwente.nl,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.downstream.dk,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.mtholyoke.edu,0,0,0,5,0,0,0,0,0,1,1,0,1,0,0,0,0
www.firstchurch14420.org,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
files.gameaholic.com,0,0,0,5,0,0,0,0,0,1,1,0,1,0,0,0,0
www.p4more.com,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,0
www.ananova.com,0,0,0,5,0,0,0,0,0,1,1,1,1,0,0,0,0
www.hiltofglamdring.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,0
www.invertech.com.tw,0,0,0,3,0,0,0,0,1,1,1,0,1,0,0,0,0
www.geocities.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
ele.vation.co.uk,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.hkdvdstore.com,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,0
www.musicolympus.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.kasseldolls.com,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,0
www.geocities.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.careerchangeability.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
lenmac.tripod.com,0,0,0,3,0,0,0,0,1,1,1,1,1,0,0,0,0
www.ncf.carleton.ca,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.etbu.edu,0,0,0,5,0,0,0,0,0,1,1,0,1,0,0,0,0
foto.gatschito.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
tools.ietf.org,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.sonypictures.com,0,0,1,6,0,0,0,0,0,1,1,0,1,0,0,0,0
www.internationalfiller.com,0,0,0,4,0,0,0,0,0,1,0,1,1,0,0,0,0
www.maakcenter.org,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.paladin-intl.com,0,0,0,3,0,0,0,1,0,1,1,0,1,0,0,0,0
www.broncoent.com,0,0,0,3,0,0,1,0,0,1,1,0,1,0,0,0,0
www.mayafreelon.com,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,0
castleis.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.freewebs.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
thomaswilson.intheteam.com,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,0
www.bostoncoachingco.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,0
www.ffaire.com,0,0,0,4,0,0,0,0,0,1,0,1,1,0,0,0,0
www.submitmachinego.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,0
www.rainbowryders.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
msn.foxsports.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.geocities.com,0,0,0,6,0,0,0,0,0,1,1,0,1,0,0,0,0
www.seekandsource.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.tifft.com,0,0,0,3,0,0,1,0,0,1,1,0,1,0,0,0,0
www.tensitron.com,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,0
www.profilms.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.avatararabians.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.harvar.com,0,0,0,3,0,0,0,0,0,1,1,1,1,0,0,0,0
www.heartsandhandsweddings.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.rottentomatoes.com,0,0,0,5,0,0,0,0,0,1,1,0,1,0,0,0,0
freespace.virgin.net,0,0,0,4,0,0,0,0,0,1,1,1,1,0,0,0,0
www.renttracker.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
cs.byu.edu,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.morganwinery.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.videolearning.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.adi-online.net,0,0,0,3,0,0,0,1,0,1,1,0,1,0,0,0,0
www.teachers.net,0,0,0,5,0,0,0,0,0,1,1,0,1,0,0,0,0
www.fortunecity.com,0,0,0,6,0,0,0,0,0,1,1,0,1,0,0,0,0
www.phototakers.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.synthesis.net,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.cjmshouseofpoms.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,0
www.freewebs.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.golfholidaysintl.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
xbox360.gamezone.com,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0
www.c-ibo.org,0,0,0,3,0,0,0,1,0,1,1,0,1,0,0,0,0
www.genericparts.com,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
www.c-span.org,0,0,0,4,0,0,0,1,0,1,1,0,1,0,0,0,0
www.thegraphicsdept.com,0,0,0,3,0,0,1,0,0,1,1,0,1,0,0,0,0
www.fjbradley.com,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0
www.msvu.ca,0,0,0,5,0,0,0,0,0,1,1,0,1,0,0,0,0
